uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31436,30548,30384,29988,30988,39,-198,16845,-149,0,216,1709870394,0,12163,12108,12113,12149,12151,12144,12200,12279,31770,218,176,62,15449,3464,-3623,0,0,0,1709870394,1,17629,17586,17595,17616,17630,17634,17556,17448,9622,197,189,158,14849,-6251,4900,0,0,0,1709870394,2,18309,18227,18212,18206,18182,18166,18201,18284,14715,225,124,36,8150,-4274,-13448,0,0,0,1709870394,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394
1,31436,30608,30524,29968,30940,39,-198,16845,-149,0,216,1709870394,0,12274,12138,12085,12116,12148,12159,12169,12254,31807,286,183,51,15358,3112,-3446,0,0,0,1709870394,1,17354,17384,17391,17503,17574,17643,17605,17489,8871,566,76,48,15002,-6001,4712,0,0,0,1709870394,2,17732,17602,17507,17450,17445,17433,17451,17495,9043,461,236,139,7904,-3971,-13409,0,0,0,1709870394,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394
1,31464,30572,30528,29864,30964,39,-198,16845,-149,0,216,1709870394,0,12319,12389,12427,12415,12300,12211,12193,12237,32955,486,52,25,15703,3259,-3228,0,0,0,1709870394,1,18210,18251,18249,18157,18085,18101,18149,18173,14303,310,105,9,15154,-6328,4602,0,0,0,1709870394,2,17655,17797,17854,17900,17816,17674,17594,17579,10797,648,24,57,8145,-4220,-13508,0,0,0,1709870394,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394
1,31460,30544,30620,29332,31032,39,-198,16845,-149,0,216,1709870394,0,12384,12330,12260,12252,12254,12260,12295,12363,32861,265,86,6,15519,3464,-3536,0,0,0,1709870394,1,18348,18278,18277,18309,18362,18371,18331,18345,15549,155,102,45,14824,-5997,4823,0,0,0,1709870394,2,18287,18329,18352,18356,18395,18385,18290,18253,15575,240,112,29,8005,-4117,-13638,0,0,0,1709870394,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394
1,31432,30504,30532,28264,30932,39,-198,16845,-149,0,216,1709870394,0,12396,12383,12298,12199,12163,12160,12198,12204,32464,469,153,89,15487,3522,-3541,0,0,0,1709870394,1,17484,17488,17543,17577,17640,17702,17728,17657,9747,466,153,65,14912,-6191,4750,0,0,0,1709870394,2,18331,18347,18375,18459,18532,18559,18511,18415,16457,459,39,26,7864,-4131,-13494,0,0,0,1709870394,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870394
1,31456,30508,30708,26344,30948,39,-198,16845,-149,0,216,1709870395,0,12097,12128,12190,12272,12327,12324,12245,12106,32152,491,74,42,15382,3408,-3371,0,0,0,1709870395,1,17261,17264,17284,17354,17472,17628,17713,17670,8574,942,295,184,14681,-6147,4653,0,0,0,1709870395,2,17976,17991,17932,17820,17770,17736,17719,17725,11597,560,205,99,7589,-4227,-13587,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31444,30588,30680,25880,30984,39,-198,16845,-149,0,216,1709870395,0,12226,12214,12225,12252,12295,12347,12404,12463,32890,422,188,139,15741,3841,-2857,0,0,0,1709870395,1,18473,18361,18240,18174,18131,18100,18098,18144,14649,613,302,189,15094,-6392,4526,0,0,0,1709870395,2,17508,17538,17599,17739,17860,17843,17713,17596,10324,706,72,35,7349,-4375,-14012,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31488,30580,30700,26000,30928,39,-198,16845,-149,0,216,1709870395,0,12393,12414,12335,12227,12216,12242,12263,12260,32814,364,169,41,15358,3215,-3256,0,0,0,1709870395,1,18708,18723,18656,18511,18488,18500,18529,18525,17568,475,187,56,15212,-6439,4575,0,0,0,1709870395,2,18079,18093,18103,18140,18266,18355,18371,18282,14617,616,131,103,7711,-4197,-13763,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31480,30548,30744,26120,30980,39,-198,16845,-149,0,216,1709870395,0,12285,12360,12377,12315,12213,12176,12148,12171,32509,471,56,43,15629,3519,-3361,0,0,0,1709870395,1,17775,17735,17758,17750,17740,17795,17884,17951,11316,338,213,87,14803,-6221,4688,0,0,0,1709870395,2,18521,18412,18345,18347,18402,18452,18465,18525,16397,349,113,40,7679,-4345,-13815,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31468,30596,30664,27620,30952,39,-198,16845,-149,0,216,1709870395,0,12130,12077,12109,12158,12190,12172,12224,12316,31840,294,225,122,15014,3049,-4074,0,0,0,1709870395,1,17707,17666,17559,17395,17354,17363,17376,17352,8700,686,308,180,15288,-6392,4912,0,0,0,1709870395,2,18208,18174,18096,18011,17948,17921,17954,17949,13189,537,171,148,8596,-4217,-13441,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31476,30584,30548,29728,31008,39,-198,16845,-149,0,216,1709870395,0,12293,12325,12305,12244,12144,12106,12114,12151,32146,475,40,66,15365,3310,-3352,0,0,0,1709870395,1,18367,18389,18336,18268,18168,18142,18143,18167,14908,533,111,109,15096,-6133,4656,0,0,0,1709870395,2,17472,17513,17515,17542,17623,17730,17771,17776,9870,591,205,174,7880,-4008,-13506,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31492,30576,30632,29992,31052,39,-198,16845,-149,0,216,1709870395,0,12206,12154,12118,12118,12127,12152,12242,12298,31879,324,113,49,15517,3550,-3623,0,0,0,1709870395,1,18584,18519,18493,18491,18536,18616,18735,18802,17704,566,191,113,14752,-6114,4991,0,0,0,1709870395,2,17881,17821,17698,17622,17651,17690,17721,17761,10773,421,170,42,8252,-4237,-13448,0,0,0,1709870395,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870395
1,31500,30576,30572,30048,31004,39,-198,16845,-149,0,216,1709870396,0,12239,12139,12107,12111,12105,12137,12154,12240,31696,264,111,59,15632,3567,-3466,0,0,0,1709870396,1,17994,18049,18006,17885,17762,17677,17631,17640,11572,872,233,154,14607,-6152,4953,0,0,0,1709870396,2,18143,18121,18125,18139,18186,18257,18291,18311,14501,384,112,85,8078,-4322,-13478,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31488,30532,30612,29968,30948,39,-198,16845,-149,0,216,1709870396,0,12312,12379,12400,12351,12212,12157,12170,12173,32618,529,47,86,15739,3495,-3248,0,0,0,1709870396,1,17364,17437,17495,17430,17330,17283,17348,17407,8022,300,189,62,14792,-6210,4690,0,0,0,1709870396,2,18329,18308,18271,18258,18314,18427,18565,18596,15996,640,226,142,7866,-4235,-13517,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31464,30608,30568,29828,30744,39,-198,16845,-149,0,216,1709870396,0,12226,12301,12358,12411,12347,12219,12150,12114,32589,548,65,67,15424,3737,-3099,0,0,0,1709870396,1,17971,18088,18169,18194,18107,17993,17917,17884,13251,610,8,37,15120,-6366,4828,0,0,0,1709870396,2,18024,17943,17891,17872,17886,17926,17993,18117,12580,416,122,75,7905,-4618,-13910,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31504,30552,30588,29772,30296,39,-198,16845,-149,0,216,1709870396,0,12059,12089,12169,12266,12314,12277,12156,12130,31924,484,56,56,15518,3899,-3672,0,0,0,1709870396,1,18585,18471,18412,18363,18376,18371,18361,18399,16266,319,204,112,14656,-6169,5129,0,0,0,1709870396,2,17501,17554,17569,17466,17414,17358,17287,17304,8381,546,153,69,8093,-4280,-13365,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31492,30568,30584,29588,29304,39,-198,16845,-149,0,216,1709870396,0,12189,12194,12195,12229,12248,12285,12249,12090,32142,222,160,135,16808,3701,-2998,0,0,0,1709870396,1,17955,17965,17975,17933,17902,17906,17953,17988,12505,135,86,33,14377,-6246,4400,0,0,0,1709870396,2,17662,17748,17858,17861,17767,17656,17596,17579,10655,578,43,29,7612,-4231,-13429,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31516,30544,30572,29500,29440,39,-198,16845,-149,0,216,1709870396,0,12326,12241,12204,12210,12207,12216,12232,12251,32351,170,97,74,15622,3455,-3007,0,0,0,1709870396,1,17330,17373,17520,17593,17594,17501,17420,17357,8616,550,77,24,14849,-6475,4516,0,0,0,1709870396,2,18382,18450,18567,18636,18647,18550,18447,18339,16946,604,29,24,7643,-4446,-13618,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31416,30628,30584,29652,30632,39,-198,16845,-149,0,216,1709870396,0,12297,12087,12069,12104,12104,12119,12140,12145,31529,234,196,187,16084,3731,-3472,0,0,0,1709870396,1,17572,17603,17660,17814,17927,17965,17902,17773,11144,793,65,71,14826,-6428,5129,0,0,0,1709870396,2,18279,18263,18256,18340,18449,18512,18478,18355,15860,528,80,35,8057,-4605,-13575,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31516,30556,30580,29816,30952,39,-198,16845,-149,0,216,1709870396,0,12098,12123,12123,12169,12266,12323,12359,12292,32217,514,118,113,15812,3612,-3713,0,0,0,1709870396,1,18378,18392,18395,18431,18558,18639,18686,18602,17009,631,145,126,14573,-6183,4955,0,0,0,1709870396,2,17804,17835,17788,17677,17617,17583,17577,17547,10356,553,201,116,7969,-4541,-13586,0,0,0,1709870396,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870396
1,31488,30596,30604,29872,31052,39,-198,16845,-149,0,216,1709870397,0,12380,12302,12129,12151,12159,12143,12161,12209,32097,376,263,123,15296,3590,-3668,0,0,0,1709870397,1,18288,18364,18408,18355,18216,18164,18147,18183,15053,532,51,52,14764,-6302,4865,0,0,0,1709870397,2,17364,17447,17498,17480,17346,17319,17321,17323,8026,378,115,45,7980,-4285,-13523,0,0,0,1709870397,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397
1,31544,30568,30572,29752,31020,39,-198,16845,-149,0,216,1709870397,0,12354,12350,12284,12188,12171,12185,12223,12240,32458,364,108,35,15279,3617,-3150,0,0,0,1709870397,1,17550,17615,17685,17707,17681,17568,17480,17437,9651,517,76,32,14787,-6218,4602,0,0,0,1709870397,2,18025,18115,18244,18312,18278,18158,18108,18050,14218,551,101,41,7782,-4324,-13569,0,0,0,1709870397,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397
1,31488,30604,30616,28968,30996,39,-198,16845,-149,0,216,1709870397,0,12418,12466,12464,12383,12312,12274,12236,12269,33286,472,92,52,15438,3669,-3146,0,0,0,1709870397,1,17671,17647,17632,17671,17697,17703,17597,17572,10118,150,175,83,14831,-6399,4497,0,0,0,1709870397,2,18680,18619,18550,18529,18538,18550,18544,18593,17531,236,132,48,7731,-4362,-13718,0,0,0,1709870397,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397
1,31488,30544,30644,26896,30980,39,-198,16845,-149,0,216,1709870397,0,12209,12275,12337,12356,12330,12224,12122,12097,32414,510,92,26,15547,3670,-3197,0,0,0,1709870397,1,18440,18469,18465,18453,18474,18515,18494,18390,16628,112,148,59,14426,-6077,4639,0,0,0,1709870397,2,18275,18248,18142,18045,18047,18086,18109,18097,13977,395,204,88,7429,-4250,-13514,0,0,0,1709870397,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397
1,31456,30572,30616,26656,30920,39,-198,16845,-149,0,216,1709870397,0,12123,12159,12174,12187,12198,12274,12315,12286,32180,304,172,64,15637,3203,-2894,0,0,0,1709870397,1,18310,18352,18414,18467,18512,18565,18590,18566,16704,487,215,129,14626,-6241,4705,0,0,0,1709870397,2,17425,17436,17453,17380,17245,17245,17326,17384,7822,410,137,42,7587,-4334,-14040,0,0,0,1709870397,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397,8,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709870397
